player_id,short_name,primary_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
182409,Zhang Chengdong,CB,45.0,56.0,59.0,59.0,56.0,63.0,60,53,62,59,51,56,62,61,53,57,59,34,71,52,77,64,67,56,67,56,60,53,56,59,62,60,54,58,52,7,14,6,8,7,0.0
81291,I. Ouédraogo,CDM,69.0,44.0,56.0,64.0,62.0,64.0,45,44,46,64,40,60,48,40,60,62,72,66,78,63,82,48,60,70,59,42,70,64,42,58,42,59,63,64,63,13,14,12,7,12,0.0
241037,J. Roles,CM,67.0,59.0,62.0,63.0,56.0,44.0,57,56,40,64,49,63,63,61,62,62,68,66,69,59,71,64,44,36,47,63,48,58,59,62,59,60,59,57,55,12,14,9,5,12,0.0
213917,Fábio Cardoso,CB,57.0,32.0,53.0,65.0,75.0,81.0,35,22,76,71,26,66,33,29,67,62,62,53,64,74,57,60,84,76,82,25,82,76,32,41,39,68,76,74,73,7,14,12,15,8,0.0
259500,B. Calderara,LM,74.0,52.0,62.0,64.0,63.0,50.0,63,57,45,65,33,64,54,30,63,59,75,74,71,65,71,47,50,73,42,52,40,66,67,66,35,62,61,68,65,14,13,10,7,8,0.0
266686,N. Buck,CM,68.0,58.0,61.0,68.0,55.0,63.0,56,58,33,65,46,72,36,38,62,66,68,68,68,63,61,68,53,70,63,58,56,60,60,70,34,61,56,60,51,5,13,7,14,15,0.0
272832,S. Kozuki,RM,77.0,56.0,60.0,71.0,43.0,55.0,62,57,43,61,45,73,62,60,55,69,80,74,80,55,71,59,56,63,52,54,50,41,57,58,55,56,45,45,39,8,11,10,13,10,0.0
278986,T. Iorpenda,CM,72.0,50.0,59.0,63.0,52.0,71.0,54,45,47,63,38,63,49,56,58,65,67,76,65,60,62,61,67,69,77,56,60,51,55,61,42,58,52,56,49,13,9,5,9,13,0.0
253386,J. Flint,CB,75.0,44.0,56.0,60.0,64.0,66.0,50,45,62,66,44,56,46,37,61,61,71,79,68,57,68,49,72,68,65,37,62,62,50,49,40,62,65,66,64,6,7,15,12,13,0.0
207828,C. Stockton,ST,65.0,65.0,52.0,60.0,32.0,77.0,41,64,62,55,64,57,52,57,49,59,63,67,65,61,72,70,76,80,79,63,68,25,63,59,58,63,32,34,12,15,16,12,12,11,0.0
210394,J. Ikoko,RB,69.0,42.0,59.0,64.0,60.0,64.0,63,37,55,64,31,62,58,47,57,64,66,71,68,61,76,49,66,60,67,48,62,58,48,52,49,63,60,62,60,13,6,16,6,11,0.0
80352,J. van den Berg,CM,67.0,57.0,62.0,63.0,54.0,57.0,60,56,52,64,48,63,67,55,62,67,64,70,63,55,44,66,59,53,59,54,54,55,49,63,58,58,55,53,51,10,13,9,12,10,0.0
276706,A. Vergara,RW,66.0,63.0,63.0,66.0,38.0,59.0,65,66,51,66,56,67,62,50,62,66,64,67,71,58,66,65,58,68,57,60,53,30,64,60,53,58,36,40,42,15,6,13,5,11,0.0
238563,D. Wiebe,CDM,54.0,52.0,61.0,60.0,65.0,69.0,53,45,62,65,39,60,43,40,66,59,54,54,62,61,60,63,66,71,70,65,65,65,46,66,43,62,67,64,62,7,6,6,11,7,0.0
73199,Carlos Puga,RB,71.0,37.0,57.0,65.0,64.0,63.0,62,34,52,61,36,66,55,34,55,62,76,67,72,64,77,33,65,75,56,45,66,65,52,54,41,55,63,67,69,5,8,11,12,13,0.0
247286,S. Hostikka,LM,77.0,63.0,62.0,66.0,34.0,59.0,63,64,38,62,45,65,65,60,59,65,75,78,76,64,69,65,55,71,56,64,51,30,63,62,53,61,35,35,32,13,13,11,5,11,0.0
264440,Guille Bueno,LB,83.0,34.0,59.0,71.0,59.0,63.0,64,34,44,66,35,70,58,37,55,69,81,85,86,63,81,38,62,76,58,26,58,64,52,51,33,62,61,60,59,12,8,9,7,11,0.0
72954,D. Hrncar,RB,69.0,54.0,58.0,60.0,61.0,62.0,71,65,60,65,43,57,52,29,41,67,66,72,60,69,54,43,69,66,67,41,45,58,63,54,50,47,60,61,66,10,13,14,13,9,0.0
76299,T. Trummer,RB,74.0,54.0,56.0,58.0,57.0,61.0,62,54,51,59,52,56,55,43,55,57,76,72,63,58,67,60,68,64,63,52,52,58,49,48,52,54,57,58,55,13,13,11,8,11,0.0
263193,E. Bitshiabu,CB,72.0,36.0,60.0,56.0,74.0,79.0,47,26,76,69,21,54,51,30,67,62,55,85,44,71,32,73,85,56,92,23,73,71,35,62,38,61,74,76,69,10,12,13,13,7,0.0
276249,L. Bayliss,CAM,74.0,56.0,56.0,64.0,50.0,56.0,48,56,48,60,49,62,55,52,56,64,75,73,79,57,73,58,60,60,56,55,50,48,60,60,53,57,46,55,53,7,11,12,8,13,0.0
276256,M. Diakhon,RM,78.0,60.0,59.0,70.0,32.0,61.0,59,59,49,62,55,70,54,52,53,68,79,77,84,63,74,65,71,48,72,56,48,22,62,63,62,62,32,33,30,10,9,11,7,13,0.0
275244,I. Samuels-Smith,LB,75.0,43.0,60.0,62.0,63.0,66.0,64,43,60,65,35,59,52,33,60,65,72,77,62,65,57,48,72,66,66,41,64,63,54,56,37,66,60,66,66,9,14,7,7,7,0.0
79691,N. Lominadze,CM,60.0,46.0,60.0,68.0,58.0,70.0,54,43,59,64,41,69,46,45,61,71,62,58,67,64,57,57,71,68,75,42,62,58,53,63,51,62,54,61,57,5,9,6,9,10,0.0
260683,B. Allgeier,RM,76.0,39.0,61.0,64.0,58.0,76.0,67,38,52,65,34,66,46,32,64,65,69,82,58,64,58,40,71,81,79,38,64,57,61,58,36,58,61,58,55,14,7,7,15,10,0.0
242264,M. Imperiale,CB,67.0,37.0,55.0,60.0,70.0,64.0,60,30,68,62,45,58,58,54,56,60,67,67,63,62,71,60,70,66,60,30,68,70,37,34,35,61,69,71,69,12,10,7,9,14,0.0
236388,J. Garrick,LM,79.0,62.0,55.0,65.0,42.0,60.0,58,62,56,58,56,65,53,49,44,62,80,79,74,60,70,72,73,61,63,58,46,39,60,57,50,56,40,43,37,10,12,7,8,10,0.0
265576,L. Querfeld,CB,46.0,44.0,58.0,53.0,76.0,78.0,33,24,80,71,31,47,22,41,73,56,39,51,51,69,55,79,79,68,85,65,74,72,35,60,31,71,76,77,74,12,6,14,9,13,0.0
257128,C. Gilligan,CM,74.0,48.0,57.0,61.0,57.0,63.0,50,46,49,62,37,58,53,40,60,61,73,75,74,58,71,53,62,73,60,51,60,58,56,58,42,55,55,61,59,14,15,6,14,8,0.0
258925,Clau Mendes,ST,87.0,63.0,59.0,60.0,35.0,61.0,60,60,59,61,63,60,51,42,60,58,85,88,75,64,53,71,81,51,73,59,38,23,60,62,69,54,36,32,38,8,5,9,12,6,0.0
246126,C. Mola,LB,72.0,42.0,58.0,63.0,61.0,63.0,61,38,57,60,33,63,51,47,61,61,76,69,68,61,70,49,73,56,68,40,58,63,58,53,43,60,60,63,61,8,14,12,10,7,0.0
191648,M. Yoshida,CB,52.0,41.0,54.0,62.0,70.0,75.0,36,34,70,69,56,59,38,33,61,66,51,52,61,68,57,50,75,68,83,41,66,72,42,50,54,68,68,70,67,12,16,8,6,13,0.0
74913,Wesley,LW,73.0,68.0,63.0,75.0,24.0,58.0,66,69,44,64,62,76,65,47,55,74,76,70,76,75,67,68,64,59,67,72,34,21,70,68,51,69,21,21,25,9,13,7,9,7,0.0
242600,N. Strunck,CM,66.0,54.0,57.0,64.0,56.0,65.0,50,56,51,63,45,63,37,37,61,65,73,60,71,61,70,57,66,74,64,51,56,56,59,61,41,56,57,59,53,9,13,14,10,9,0.0
79274,Cláudio Braga,ST,73.0,68.0,58.0,68.0,24.0,66.0,62,72,71,63,60,70,45,45,54,69,74,72,69,57,67,68,79,83,67,62,41,19,65,54,69,58,15,22,18,12,14,10,13,11,0.0
259266,S. Zaidan,CM,66.0,43.0,58.0,64.0,59.0,69.0,51,38,42,64,41,62,51,48,63,64,69,64,72,57,82,52,65,69,67,45,75,61,46,56,35,56,58,64,59,11,14,5,10,12,0.0
78550,Rego,CDM,60.0,47.0,59.0,64.0,60.0,73.0,49,41,63,67,35,64,44,43,60,67,56,63,59,66,53,61,72,68,76,46,74,59,47,61,52,63,58,62,58,12,7,12,8,9,0.0
236248,B. Woodburn,CAM,71.0,61.0,61.0,67.0,41.0,53.0,61,60,35,63,48,65,56,58,62,63,77,66,80,60,84,66,48,71,45,63,50,42,60,61,58,63,35,48,39,14,7,7,8,12,0.0
243959,L. Schneider,CB,75.0,40.0,54.0,61.0,66.0,71.0,46,34,58,60,37,59,55,38,57,61,71,78,66,64,68,50,74,70,73,42,66,65,40,52,44,61,68,67,62,9,6,5,13,14,0.0
225536,R. Corlu,CAM,78.0,60.0,61.0,66.0,27.0,57.0,58,61,37,63,55,62,62,56,60,64,80,76,84,63,89,60,58,60,57,61,55,23,63,64,49,58,25,28,30,13,13,15,12,15,0.0
265731,Suleiman Camara,LM,82.0,62.0,58.0,67.0,32.0,59.0,62,65,56,60,57,65,52,46,61,66,84,80,83,56,67,65,72,67,59,54,44,31,66,55,56,60,30,30,26,12,8,8,14,14,0.0
215051,L. López,CB,59.0,51.0,50.0,56.0,71.0,73.0,33,49,76,66,51,54,36,32,56,56,53,63,60,59,50,64,80,60,77,44,75,66,40,40,61,65,70,73,74,14,12,8,6,13,0.0
270864,N. Nsingi,ST,83.0,65.0,58.0,69.0,26.0,60.0,61,63,51,62,65,67,53,49,42,70,84,82,74,63,88,73,72,58,64,64,50,22,62,65,60,55,19,28,21,5,5,12,12,5,0.0
266257,E. İlkhan,CM,66.0,58.0,63.0,70.0,50.0,43.0,54,57,49,67,47,73,59,52,63,68,68,64,73,56,77,62,43,52,33,59,59,50,64,67,50,63,45,55,50,8,11,6,15,15,0.0
75285,E. Mereles,LW,66.0,63.0,61.0,67.0,42.0,51.0,60,68,51,63,62,68,69,53,64,67,70,62,72,64,75,54,58,57,54,63,32,57,62,58,54,49,32,42,28,7,14,14,6,11,0.0
266010,G. de Regt,LM,80.0,57.0,59.0,67.0,28.0,59.0,68,52,53,57,52,66,68,62,54,65,83,78,82,63,69,74,57,73,52,54,59,26,56,56,59,57,29,23,21,12,15,12,10,11,0.0
277029,Miguel Román,CM,63.0,51.0,64.0,68.0,61.0,56.0,49,52,54,73,30,68,48,36,71,72,62,64,59,69,68,50,56,58,53,54,59,65,58,70,38,70,58,64,56,12,7,14,12,12,0.0
251686,D. Fernández,CB,84.0,33.0,52.0,58.0,69.0,80.0,35,29,70,66,31,51,39,27,59,62,80,87,66,68,61,47,85,78,80,25,79,72,35,48,44,60,66,70,68,6,7,6,13,11,0.0
267825,Tiago Orobó,ST,77.0,66.0,51.0,62.0,27.0,76.0,39,66,74,56,65,60,62,46,48,64,74,79,67,58,64,67,90,71,85,66,57,24,69,54,64,63,22,21,15,13,7,6,12,6,0.0
74295,A. Batagov,CB,68.0,40.0,51.0,55.0,75.0,70.0,39,30,72,63,40,44,45,34,59,66,67,68,48,73,66,60,78,70,71,41,65,74,40,44,40,69,76,77,73,10,15,10,8,5,0.0
230458,Bernard Alemão,CDM,59.0,49.0,48.0,45.0,68.0,77.0,39,43,69,49,45,32,42,43,71,55,63,55,62,53,56,62,77,74,76,52,84,71,32,42,58,51,67,71,55,13,17,11,19,13,0.0
239686,A. Barylla,CB,69.0,46.0,57.0,58.0,62.0,75.0,57,47,59,61,28,55,51,59,59,60,71,68,64,62,61,61,77,83,77,35,60,61,50,50,31,58,61,64,61,7,6,7,11,7,0.0
70477,D. Tabibou,CM,63.0,52.0,65.0,72.0,47.0,57.0,59,49,53,70,58,78,61,47,68,72,63,63,61,50,62,57,58,62,56,53,55,47,59,64,50,63,41,51,44,13,13,14,10,10,0.0
247120,R. Margaret,LM,80.0,62.0,59.0,67.0,28.0,63.0,64,61,52,58,60,69,54,43,54,64,81,79,83,58,64,70,70,78,62,55,45,28,65,64,63,55,31,20,18,13,7,13,13,12,0.0
75347,S. Esquivel,CDM,69.0,51.0,58.0,64.0,61.0,59.0,43,50,62,69,40,63,36,35,67,68,68,69,63,64,62,52,66,60,58,50,56,62,68,59,47,54,59,62,58,12,13,8,14,8,0.0
242515,W. Ali,ST,76.0,67.0,53.0,68.0,30.0,66.0,48,70,61,58,63,66,52,51,36,67,78,74,75,66,74,66,76,66,68,65,59,26,68,61,56,64,33,21,21,12,7,7,13,7,0.0
272982,C. Rasmussen,RW,80.0,64.0,56.0,68.0,27.0,66.0,51,65,62,62,61,67,51,58,51,69,82,79,75,64,71,66,73,64,71,60,52,21,62,55,63,49,23,24,27,5,14,9,9,5,0.0
262744,M. Bouldini,ST,70.0,66.0,51.0,60.0,35.0,79.0,40,64,69,57,61,61,42,44,55,60,64,75,50,60,64,75,81,81,85,62,63,39,66,54,67,62,33,26,28,10,6,10,7,12,0.0
278105,M. Mothersille,LM,83.0,62.0,55.0,66.0,31.0,64.0,57,64,56,58,57,64,54,41,47,66,81,84,76,62,78,62,74,66,64,60,58,38,63,59,60,60,26,26,22,13,11,9,8,7,0.0
240473,T. Wilson,LB,70.0,45.0,60.0,61.0,56.0,58.0,61,34,49,61,31,60,67,66,57,59,72,68,71,52,76,56,56,66,52,57,63,57,59,54,46,53,54,60,59,7,7,13,15,6,0.0
263514,A. Kamara,CM,67.0,43.0,61.0,67.0,57.0,64.0,47,41,57,68,44,67,60,40,67,66,66,67,76,62,73,58,68,57,70,34,56,58,49,64,39,63,49,63,59,6,10,10,6,14,0.0
262748,A. Segečić,LM,80.0,67.0,61.0,67.0,34.0,46.0,55,68,31,64,59,67,62,58,59,66,75,84,66,60,90,70,43,45,43,68,57,34,61,63,55,60,37,30,36,12,15,15,12,11,0.0
238965,O. Kiomourtzoglou,CDM,50.0,52.0,54.0,60.0,64.0,76.0,42,49,65,65,36,57,42,39,59,62,55,46,61,60,58,64,74,73,80,54,72,66,56,52,40,65,62,65,63,13,13,6,13,9,0.0
253568,L. Campana,ST,65.0,72.0,48.0,65.0,31.0,71.0,34,78,83,53,72,62,45,38,47,69,65,65,66,70,65,70,88,71,78,63,49,24,74,58,66,66,26,25,22,7,10,5,10,13,0.0
215689,A. Petagna,ST,43.0,68.0,66.0,67.0,35.0,71.0,60,65,70,70,68,68,59,50,62,74,34,51,42,73,61,75,70,52,84,63,63,24,75,72,78,75,40,30,21,3,3,3,5,3,0.0
200588,Hong Jeong Ho,CB,64.0,45.0,52.0,56.0,66.0,76.0,30,40,70,60,40,49,51,39,66,61,62,65,62,60,60,55,79,67,83,45,71,64,47,54,46,61,68,67,60,6,9,14,11,10,0.0
171923,S. Foley,CB,37.0,54.0,58.0,60.0,60.0,70.0,57,53,57,59,49,55,49,57,60,62,40,35,64,60,70,59,62,70,75,53,61,61,54,57,56,66,59,62,60,7,14,12,9,13,0.0
258456,L. Giaccone,RM,73.0,66.0,68.0,73.0,32.0,48.0,64,70,42,72,51,74,54,49,70,72,75,72,73,68,76,64,48,60,43,65,45,27,70,71,59,64,33,30,33,5,7,6,9,14,0.0
70297,N. Mikić,RB,81.0,50.0,56.0,68.0,54.0,60.0,59,46,44,62,23,68,57,48,50,67,80,82,79,56,75,59,57,65,54,54,67,55,58,47,46,51,54,55,54,6,11,6,13,14,0.0
258969,C. Jones,CDM,63.0,54.0,59.0,63.0,57.0,62.0,52,53,42,63,38,63,47,63,62,62,64,62,62,59,75,61,53,62,62,54,62,57,55,61,59,57,60,60,55,9,11,8,7,8,0.0
216730,S. Gregersen,CB,78.0,44.0,52.0,46.0,67.0,84.0,35,38,74,63,41,40,48,38,58,54,72,82,33,64,45,51,90,78,90,50,73,68,44,51,45,67,60,71,68,8,10,10,7,12,0.0
262045,W. Mikelbrencis,RB,78.0,38.0,59.0,63.0,62.0,59.0,64,30,55,64,33,62,45,33,60,61,77,78,74,58,81,57,65,69,53,33,60,59,56,55,44,54,61,65,68,14,9,7,11,10,0.0
262573,S. Gavriel,RW,72.0,69.0,64.0,69.0,35.0,53.0,56,75,35,70,55,72,56,49,62,70,75,69,60,68,65,66,52,60,53,66,45,28,68,68,63,65,37,37,41,9,9,11,11,10,0.0
265645,K. Abrefa,RB,77.0,42.0,54.0,64.0,59.0,65.0,55,35,53,58,43,63,56,28,50,61,76,78,70,59,82,56,69,64,65,44,63,57,51,56,40,57,58,62,63,7,9,12,13,15,0.0
246450,K. Cabral,RM,85.0,59.0,56.0,66.0,45.0,57.0,52,61,53,61,49,68,53,46,55,63,84,85,77,56,59,60,72,62,63,53,33,43,64,54,57,53,45,45,39,10,12,12,13,12,0.0
72627,A. Dorobanțu,RB,72.0,56.0,56.0,59.0,56.0,60.0,51,53,49,58,47,57,49,40,59,59,74,70,70,60,67,68,63,64,60,60,52,61,53,59,39,50,50,61,59,12,12,13,8,14,0.0
259252,E. Ramírez,ST,66.0,68.0,54.0,62.0,41.0,73.0,48,68,69,64,67,61,35,51,46,63,65,67,66,62,54,71,78,69,79,65,60,28,64,53,66,58,35,49,31,10,6,9,6,6,0.0
276917,A. Arena,CAM,82.0,59.0,62.0,73.0,35.0,50.0,60,58,33,66,50,72,60,50,60,72,84,80,80,60,90,64,52,64,45,60,45,42,58,60,60,62,40,29,29,14,9,10,7,8,0.0
275901,Z. Mitrov,LM,76.0,62.0,62.0,66.0,37.0,55.0,56,60,41,65,50,63,60,65,59,65,75,77,77,63,76,71,56,62,55,61,45,36,56,65,58,64,39,36,30,9,10,8,7,15,0.0
267476,T. Adaramola,LB,92.0,50.0,52.0,62.0,56.0,59.0,65,48,48,53,43,62,41,39,49,58,91,92,73,58,69,55,65,59,54,47,69,58,58,46,49,51,55,58,56,15,13,12,7,6,0.0
272596,B. Tahirović,CDM,51.0,50.0,62.0,66.0,62.0,71.0,55,45,54,70,34,66,41,41,69,71,51,51,58,62,49,66,62,72,71,49,70,60,50,62,56,64,58,68,67,9,11,8,8,7,0.0
237022,Víctor Narro,RM,76.0,66.0,65.0,68.0,28.0,57.0,61,67,62,70,52,69,53,51,65,68,75,76,74,65,66,65,73,59,63,72,36,27,61,66,62,56,24,25,20,9,9,9,7,10,0.0
233444,M. Mehnert,RW,77.0,62.0,53.0,64.0,31.0,73.0,56,64,58,58,57,63,54,49,36,64,78,77,72,59,67,62,77,73,73,61,74,34,62,57,59,59,30,22,24,7,13,11,15,5,0.0
257253,B. Thomas,CB,60.0,49.0,51.0,54.0,70.0,81.0,29,48,73,63,45,54,33,33,60,56,56,64,45,65,47,62,81,72,84,40,85,69,46,55,45,60,69,70,67,13,14,6,8,14,0.0
260078,L. Rosenlöcher,LB,76.0,45.0,56.0,63.0,61.0,72.0,63,46,43,60,43,63,56,32,48,60,75,76,71,60,74,42,68,72,78,47,59,62,56,54,33,50,62,64,60,10,7,8,13,6,0.0
263421,L. Coulibaly,RM,90.0,55.0,58.0,72.0,33.0,62.0,51,60,44,64,43,71,52,37,59,69,91,89,83,65,82,60,67,63,60,40,66,21,64,61,49,66,32,36,44,8,15,9,9,7,0.0
232963,T. Kanamori,RM,90.0,57.0,52.0,67.0,30.0,71.0,53,60,59,59,54,66,55,40,43,63,89,90,90,51,73,58,82,75,72,49,59,19,56,48,63,60,36,22,33,10,13,13,7,10,0.0
259091,C. Barrett,RB,80.0,39.0,56.0,62.0,57.0,70.0,62,34,52,58,34,63,58,42,43,57,82,79,74,58,71,48,71,86,63,37,68,56,54,59,49,61,57,59,56,8,7,5,12,8,0.0
266260,J. Suzuki,CB,73.0,44.0,59.0,59.0,66.0,65.0,54,45,62,66,40,57,41,43,63,63,74,72,59,64,58,45,73,63,65,44,64,66,35,59,45,58,65,67,66,14,8,12,7,11,0.0
265799,M. Olesen,CM,64.0,46.0,63.0,67.0,62.0,66.0,52,40,53,72,42,68,40,35,70,70,62,65,61,66,53,60,66,56,71,42,64,62,64,66,45,59,59,68,62,9,6,8,7,6,0.0
70984,H. Mills,LB,68.0,51.0,55.0,58.0,54.0,65.0,59,48,51,52,44,56,63,61,57,57,67,69,67,55,66,56,62,78,62,56,58,55,52,52,47,55,55,53,53,13,11,14,12,9,0.0
261457,B. Willumsson,ST,58.0,66.0,54.0,66.0,38.0,70.0,42,68,64,63,61,66,43,36,56,65,71,47,68,66,60,68,74,74,68,61,69,36,69,57,59,67,34,36,36,12,12,10,7,12,0.0
276823,R. Popescu,CAM,69.0,59.0,58.0,61.0,49.0,65.0,55,57,58,62,45,61,54,49,58,64,70,69,62,62,51,65,71,66,71,62,45,50,60,57,58,59,40,54,47,6,7,14,11,9,0.0
277593,S. Kuzmić,RB,75.0,41.0,60.0,61.0,61.0,59.0,65,41,55,60,43,58,65,42,62,64,77,74,65,61,67,47,66,62,54,32,64,64,54,55,39,54,62,62,59,7,9,9,14,12,0.0
259422,Nico Serrano,LM,83.0,63.0,63.0,75.0,24.0,52.0,68,65,47,68,48,74,62,60,59,74,84,82,85,62,85,62,59,74,46,66,38,22,56,55,56,64,20,22,20,14,8,10,11,8,0.0
255839,J. Antiste,ST,77.0,69.0,57.0,71.0,20.0,63.0,40,70,64,68,68,69,63,40,53,73,81,73,81,65,56,71,81,67,71,63,34,15,70,62,69,68,15,15,14,13,11,15,7,13,0.0
275056,S. Alioum,LW,81.0,62.0,58.0,66.0,30.0,66.0,62,64,56,59,57,65,52,44,49,66,80,82,70,58,82,60,77,59,72,59,57,26,64,65,57,62,22,30,35,9,8,6,11,7,0.0
228729,B. Valdez,CB,58.0,40.0,57.0,57.0,69.0,73.0,53,40,74,66,39,53,43,31,62,63,55,60,47,63,58,44,86,69,76,30,67,70,51,52,57,63,67,68,67,7,15,8,15,14,0.0
216453,L. Shephard,RB,71.0,48.0,57.0,61.0,56.0,62.0,59,47,55,58,34,59,56,49,56,57,73,70,73,60,77,52,78,54,64,49,62,56,54,55,48,58,57,57,55,8,13,9,8,8,0.0
244109,M. Krauß,RM,87.0,64.0,55.0,71.0,30.0,56.0,56,65,33,57,58,71,69,39,49,64,89,85,90,64,90,65,57,82,50,63,37,23,62,54,53,60,37,27,29,14,8,8,8,14,0.0
206485,R. Camacho,CB,36.0,46.0,61.0,57.0,69.0,79.0,48,42,67,71,40,55,59,30,70,65,34,38,38,61,57,60,68,75,81,36,81,72,48,60,65,68,72,65,63,8,6,6,15,14,0.0
243613,O. Bailey,CDM,61.0,46.0,56.0,56.0,61.0,80.0,49,42,62,62,32,55,49,39,60,59,62,61,49,63,56,56,75,90,78,45,74,62,54,57,46,60,60,61,62,6,12,12,11,9,0.0
221605,A. Jeremejeff,ST,67.0,70.0,61.0,63.0,29.0,68.0,53,75,75,66,61,62,60,44,54,69,65,69,54,69,40,68,83,68,80,59,36,18,76,70,76,70,33,21,17,6,12,10,12,9,0.0
265658,E. King,CDM,59.0,53.0,60.0,61.0,59.0,66.0,52,52,55,64,50,60,50,45,63,63,60,59,61,61,58,57,65,68,68,50,59,61,55,63,50,58,59,58,57,6,14,5,12,10,0.0
244154,S. Mailat,LM,81.0,65.0,64.0,73.0,28.0,45.0,60,65,35,67,46,71,71,60,58,72,82,80,85,63,81,73,46,70,34,61,43,24,64,67,61,70,27,28,27,9,13,7,11,9,0.0
243398,C. Braun,RB,73.0,44.0,57.0,60.0,58.0,77.0,59,45,47,60,23,55,54,32,58,58,75,72,79,59,74,47,74,76,82,43,68,59,57,57,41,58,58,59,59,6,8,10,8,8,0.0
73927,Marcelo,CDM,60.0,53.0,62.0,62.0,55.0,60.0,56,49,57,67,57,61,49,49,64,65,58,62,64,60,57,59,60,66,59,56,54,52,56,63,49,52,57,55,55,11,11,8,15,9,0.0
269512,K. Daněk,CAM,69.0,61.0,69.0,73.0,26.0,60.0,71,65,31,71,43,74,52,66,64,73,71,68,75,69,72,58,55,60,61,62,57,23,69,72,45,68,28,23,33,12,9,13,11,14,0.0
251594,P. Therkildsen,RB,67.0,47.0,59.0,61.0,61.0,70.0,60,42,64,64,45,60,56,50,58,64,65,69,58,64,43,56,73,76,72,48,55,60,47,55,45,64,60,63,60,6,5,10,10,7,0.0
277976,Miguel Silva,LB,69.0,40.0,58.0,63.0,63.0,71.0,64,36,68,65,48,65,56,45,59,65,70,69,61,60,52,44,77,70,75,38,63,57,55,42,39,55,64,64,62,6,10,6,9,6,0.0
250850,A. Hagelskjær,CB,55.0,48.0,61.0,59.0,67.0,72.0,56,47,67,67,40,56,52,37,66,65,53,57,52,62,59,59,73,66,78,45,64,67,50,60,33,59,66,67,67,6,7,10,9,7,0.0
241646,D. Butterworth,CAM,83.0,60.0,51.0,64.0,45.0,59.0,39,60,51,58,55,62,52,38,54,62,85,82,75,61,75,63,68,61,57,58,60,46,64,53,58,60,43,45,39,7,13,9,9,8,0.0
76274,N. Goguadze,ST,79.0,62.0,53.0,60.0,36.0,75.0,55,62,61,58,55,59,39,36,52,58,77,81,70,53,69,62,83,69,80,60,67,33,66,49,66,54,23,44,33,15,8,6,15,6,0.0
230386,Césario Limberg,CB,56.0,50.0,57.0,49.0,70.0,73.0,57,52,76,65,49,44,51,55,61,55,55,56,46,70,35,53,86,58,88,44,49,58,31,44,62,60,70,75,74,9,15,7,9,11,0.0
233978,Vitor Marlão,LB,66.0,45.0,61.0,54.0,70.0,62.0,75,51,60,72,50,49,43,45,54,53,61,70,66,73,44,46,68,59,68,34,51,67,38,43,42,70,76,67,72,17,10,17,10,19,0.0
279808,S. Mito,RM,84.0,61.0,58.0,73.0,31.0,51.0,61,61,43,62,55,72,64,46,45,72,85,83,82,64,92,64,51,85,40,58,36,26,57,61,63,67,33,29,27,7,10,14,12,9,0.0
221955,J. Torres,ST,60.0,71.0,54.0,68.0,23.0,70.0,47,75,79,63,54,64,57,47,46,74,59,60,66,72,63,75,82,75,76,60,48,18,79,53,76,66,17,17,15,12,7,11,6,16,0.0
252434,M. Mawa,ST,82.0,62.0,53.0,64.0,30.0,76.0,53,62,56,55,61,63,52,43,41,64,82,82,70,62,75,65,84,71,82,59,63,29,64,59,58,61,26,28,26,7,6,5,11,5,0.0
246549,M. Siby,CM,54.0,51.0,58.0,64.0,62.0,75.0,49,48,56,64,42,64,57,37,55,65,53,54,60,64,57,68,69,74,79,45,66,60,57,64,42,65,62,66,55,7,10,6,7,7,0.0
276252,M. Farji,LW,81.0,60.0,60.0,66.0,32.0,65.0,63,61,43,60,48,66,58,51,58,65,82,81,69,62,72,60,69,59,74,62,48,32,61,63,52,62,28,32,32,13,15,7,8,15,0.0
261927,Xie Wenneng,RM,84.0,60.0,58.0,66.0,29.0,64.0,60,60,39,58,47,64,58,56,52,63,82,86,82,61,81,66,60,76,59,60,61,19,62,59,55,59,30,31,26,13,13,12,7,11,0.0
240168,J. Arias,ST,60.0,68.0,54.0,67.0,27.0,73.0,40,66,68,66,55,63,47,49,45,71,62,58,68,68,71,75,76,72,77,66,64,23,72,56,71,68,28,20,15,13,7,12,11,14,0.0
76604,I. Petryak,LW,70.0,67.0,63.0,67.0,29.0,54.0,62,66,49,63,62,65,60,55,62,65,70,70,80,57,85,74,57,70,55,66,33,37,61,69,61,70,27,21,21,9,12,12,6,7,0.0
275019,E. Diop,LM,71.0,60.0,63.0,69.0,41.0,48.0,64,59,48,65,52,70,60,59,60,68,72,70,73,61,74,66,54,42,49,57,50,36,63,64,58,63,47,36,40,11,6,13,13,9,0.0
